client,default_proba
443307,40.43
279544,56.99
451173,42.51
400306,26.56
255454,50.09
274428,29.37
175083,31.88
247997,73.01
348213,28.76
177490,73.67
386369,61.23
181323,58.8
331402,53.48
409921,12.8
226059,11.77
155810,47.51
351337,62.65
165256,40.37
260172,34.43
425138,87.92
204190,52.21
452866,17.81
108570,22.66
110255,17.58
302279,27.16
404040,34.19
243587,69.5
330530,76.23
163771,26.31
250486,15.69
154481,77.5
161721,30.29
342526,55.16
102350,26.24
211774,17.8
432768,24.35
103136,70.16
248500,14.92
331837,49.48
443707,23.42
292962,53.36
299771,22.49
139401,85.77
196426,15.63
313180,80.77
224492,79.32
260441,13.09
176473,64.18
126714,33.22
448869,24.95
446039,31.09
325927,69.19
296934,56.19
365597,13.99
252021,17.89
403392,64.41
452317,46.48
213442,37.34
345584,64.77
210534,67.13
201541,23.59
451153,78.8
134365,80.71
226441,60.3
260695,11.24
360197,55.9
107383,34.36
254396,78.5
373715,77.64
354744,12.37
410547,57.27
141346,54.47
426206,15.77
259839,34.77
433538,44.72
450450,50.67
120188,60.42
251442,10.64
215375,21.41
241707,47.01
187897,34.7
392473,80.94
274537,94.52
357120,58.55
284697,29.24
262069,4.98
323799,40.53
214454,67.7
258940,49.6
428673,16.02
393596,55.1
445935,48.27
154211,12.88
156777,69.9
282716,45.12
132875,73.85
164509,31.46
316149,28.31
253266,70.71
360920,22.6
258941,35.93
303289,32.68
385472,25.23
324169,44.45
301556,21.9
393879,36.42
447288,24.73
300644,8.46
386090,25.89
198028,9.99
267441,44.43
135010,15.39
101188,13.09
409045,44.84
407617,42.3
410292,22.69
118828,53.25
284635,82.84
301638,38.14
195618,42.46
136359,10.91
189602,76.3
421709,51.07
141300,35.8
333939,21.58
356911,85.69
449115,58.13
312852,33.26
329743,48.86
257113,32.71
229755,41.62
119436,43.88
136893,67.69
450293,51.5
209995,23.33
206961,77.88
371881,19.97
427344,15.22
248495,23.52
134295,75.44
259717,78.7
291808,78.9
398331,19.23
148885,17.27
322827,14.79
348090,41.13
432595,37.08
309027,86.11
281615,33.94
247608,36.35
329556,22.05
331383,59.5
179276,14.53
155662,27.7
434008,29.01
234452,18.9
276096,77.21
281522,23.54
108946,74.26
175587,19.73
234653,78.37
360364,51.46
206063,11.98
124928,91.54
451120,23.28
216838,34.74
424133,79.99
419350,79.21
398803,17.63
430244,84.1
279949,7.15
225033,51.48
316978,65.01
283185,35.9
385913,59.79
366487,23.19
331352,10.48
402232,18.15
360713,75.07
269412,57.42
346033,40.79
384188,29.29
366808,77.03
210012,7.96
301449,64.4
219735,68.17
129254,40.74
418316,79.49
262775,42.07
115353,20.69
110566,45.01
333682,74.11
337444,80.46
389128,41.11
428902,32.6
138226,29.27
288114,51.73
181680,38.14
299988,42.15
399574,58.95
222941,83.85
213062,45.05
350567,24.34
151825,46.1
201784,17.92
201970,16.04
311240,7.67
334830,30.31
155197,32.79
267217,77.19
389786,71.39
259893,23.59
451884,81.92
435635,35.09
185844,10.31
239513,44.94
305245,59.38
154386,80.7
412588,63.75
216463,77.97
269816,77.13
162861,23.91
248136,31.09
374139,18.67
214718,60.0
151850,47.36
341976,37.58
197757,13.68
283228,54.71
128278,84.22
367071,15.35
264445,60.04
193480,33.66
230127,12.42
253784,12.92
445468,37.94
455721,68.57
182462,54.38
405766,27.7
372047,20.72
165100,54.8
328562,68.32
340972,53.4
105640,57.32
293601,25.01
367846,19.58
214925,28.44
436855,44.26
253190,30.4
288880,20.07
188477,21.77
222160,23.99
344634,39.81
240264,45.81
443518,27.12
411911,10.94
327180,51.48
364681,45.5
431537,18.7
286600,12.12
293004,69.92
327424,57.41
330534,21.52
385738,70.3
304626,31.22
125485,77.87
310063,62.62
311438,84.18
455041,76.67
424083,62.08
453484,63.91
346224,45.28
243057,14.23
352360,21.81
402252,54.16
168809,32.58
122523,36.28
334386,64.35
109477,51.27
381710,27.26
211534,34.76
397913,73.1
377107,57.46
180968,83.37
452085,54.48
436530,65.53
112600,39.77
337884,42.18
389188,82.19
345933,65.17
195433,20.83
150251,87.7
247918,19.65
213272,44.12
345014,40.24
305220,47.01
126449,61.45
116717,61.03
178697,9.25
379654,50.14
188783,65.41
320727,17.8
309782,60.44
308068,29.23
373619,25.53
183764,11.52
113544,21.82
394597,39.83
311708,54.99
116625,47.42
237328,29.41
451275,28.45
408443,25.76
293474,19.97
434592,23.44
454559,50.02
366761,5.24
184815,64.89
256952,12.75
191614,68.82
233088,10.15
229415,74.35
309043,21.77
123993,25.28
240255,28.99
345352,64.03
180725,35.78
198010,34.81
454065,73.34
132911,64.5
260306,18.63
129859,40.52
265963,45.62
438371,60.71
371512,60.26
354284,41.39
395119,25.32
243011,53.42
322355,57.79
416093,79.62
274196,47.13
398836,88.89
231895,66.83
215421,60.47
366474,37.27
200546,59.56
359525,65.14
294331,58.5
144595,75.9
357816,61.1
188026,45.93
106196,26.62
162572,63.19
176405,41.45
191670,27.37
285697,47.88
245975,43.92
307538,14.61
387552,47.69
350600,19.47
377746,24.46
127891,38.38
233900,43.52
135559,47.19
405357,66.16
103264,18.15
245745,72.69
139399,17.65
197943,13.05
362265,55.8
307323,62.12
378598,11.69
155777,13.07
331854,81.5
390669,18.86
306562,15.41
162063,29.61
271252,62.49
387109,33.31
162174,78.04
347429,55.55
246965,34.15
429095,14.46
261515,76.32
215817,16.65
113131,7.41
131115,28.35
150352,13.43
166887,7.19
253451,79.15
329395,41.51
235638,67.92
345484,33.64
344034,13.37
280293,32.02
336475,82.54
328339,32.25
387143,14.01
286059,19.04
345033,73.39
326072,30.45
189629,72.95
371100,37.57
122865,48.23
386707,19.22
351257,67.17
269823,18.01
343939,13.98
322886,40.33
107398,56.15
426624,83.58
352898,45.46
403433,32.36
119547,66.5
307026,39.33
207866,68.84
385328,5.73
201878,38.66
239044,80.72
293871,45.16
224663,23.81
445757,13.94
292500,22.14
146365,24.23
354805,56.19
269381,13.3
437720,11.44
215779,44.59
227720,21.45
272988,71.06
108895,73.34
166382,57.6
311048,42.26
258778,43.91
236588,53.04
290982,21.1
408094,41.55
413483,32.53
399999,20.79
148281,22.89
306638,20.31
213767,25.8
370807,30.03
233828,51.92
186401,34.06
290451,82.39
252613,36.41
347027,10.56
232529,46.84
267951,36.05
423945,39.74
392208,87.07
398285,57.29
453934,24.42
125390,53.05
373847,58.9
189047,39.88
433752,43.28
303079,26.16
215526,45.47
290280,55.16
450247,15.18
207133,33.01
237153,8.89
291432,29.18
115438,9.27
218252,78.51
387399,15.25
235540,42.4
339632,80.27
349311,46.39
289433,32.37
321817,50.68
315135,20.79
184607,77.95
315098,18.68
283842,17.76
296559,26.81
228465,39.35
374968,45.46
330018,6.13
267312,68.85
380596,44.1
453023,37.44
376205,12.4
159223,30.06
433639,47.7
218555,27.78
431031,11.87
378316,26.78
218505,22.06
102790,31.54
145395,16.11
385924,28.34
381683,18.46
374752,30.69
107965,28.33
421048,24.98
378866,20.75
263993,29.22
277433,35.47
358187,14.03
165443,36.12
405064,55.43
163040,37.91
430556,21.89
299655,23.5
192557,48.93
134960,47.18
117291,20.82
106790,70.67
170381,17.8
342852,21.37
105294,18.48
385882,52.19
321347,28.12
259386,49.24
418307,67.91
404625,24.49
191289,46.88
429937,51.24
272947,32.8
296634,14.02
194829,55.93
120305,34.39
178962,81.97
192358,34.93
201242,70.4
311627,18.48
121855,89.08
354700,29.52
193791,38.55
418736,30.9
403295,80.38
292001,54.16
394215,31.74
374379,29.18
169173,13.3
354643,19.16
190249,21.74
170909,86.09
116670,13.78
165370,29.88
325902,75.54
209686,53.52
307493,24.16
232915,60.41
378180,37.47
413481,59.73
295331,31.19
220343,41.06
150703,84.32
344012,85.05
340128,11.31
311993,41.07
310848,13.73
186352,30.55
347649,48.21
176097,51.5
414873,62.41
258282,17.86
259047,81.05
306229,68.11
371624,28.23
126119,36.61
128114,9.55
177852,45.87
426858,22.36
349318,23.21
236511,36.17
436572,23.79
195150,64.44
108770,79.31
181509,22.27
267954,57.51
193936,20.06
287820,51.29
129745,75.9
230584,34.29
302408,27.81
303146,15.42
287763,18.58
204915,38.89
180014,10.99
169081,44.99
179568,24.61
328987,86.64
152511,62.1
368240,11.17
164585,8.51
200346,80.31
410530,81.4
400567,39.54
115176,35.02
161583,70.49
251186,22.07
355967,71.61
372553,30.43
370272,55.93
422911,63.04
174242,30.47
424506,40.31
136327,87.6
187225,46.69
290616,64.89
407634,24.01
213288,43.89
446773,25.71
396621,35.99
344663,38.15
331795,40.87
337708,12.4
385367,11.45
310372,15.62
229005,83.46
352147,72.3
173126,9.24
195147,68.05
434195,36.33
446276,70.53
451786,70.16
289839,29.81
417049,70.67
364130,11.3
134428,67.24
302464,70.97
339027,42.86
446460,66.47
349086,28.46
245181,15.07
280378,47.78
258794,85.56
201802,45.51
446448,49.09
434133,78.98
182037,13.56
265883,31.32
157817,27.47
215509,64.39
278918,34.94
153639,67.15
228056,11.33
199639,45.3
352771,90.82
114733,57.79
266540,52.58
429970,23.87
205991,16.71
240905,72.55
347409,68.89
219801,10.17
381222,59.8
180835,30.43
376072,81.36
157707,61.22
374108,15.37
340142,38.98
324977,37.16
392268,51.59
262877,34.89
163280,69.74
404458,12.48
299726,53.61
329112,80.38
305969,51.44
271581,64.74
409112,36.72
350156,31.73
315049,37.12
355441,17.13
189571,45.26
242028,23.24
210497,44.95
320208,14.95
199258,10.99
197843,77.34
190654,11.98
444448,58.59
233738,40.11
121209,56.65
272552,67.0
188119,46.31
444586,32.28
311166,26.97
205981,13.84
158747,39.87
298072,14.5
128823,22.76
271485,31.56
104804,31.55
439574,19.6
316040,11.71
154139,35.27
195720,51.48
157838,63.7
347398,24.32
446251,15.82
155837,81.84
394078,76.1
144496,43.25
316630,19.5
295391,50.23
372255,26.55
245425,32.17
110086,23.7
119234,17.03
162853,12.57
291206,8.08
288152,59.73
106793,54.74
164639,8.21
237766,38.77
445163,18.93
134938,71.81
432650,45.54
140290,47.2
419473,30.38
122897,21.44
210139,85.74
159875,24.21
130919,62.13
318723,80.11
189722,73.61
106323,8.28
213798,34.57
347063,73.0
437312,30.09
371480,30.32
340112,69.16
259571,51.04
262044,55.34
125351,18.34
410841,60.23
391046,44.46
301461,67.52
282970,23.33
452553,79.52
162285,9.72
397722,25.31
146819,63.01
233835,35.79
389208,18.5
151597,15.14
433329,26.03
184624,29.65
402322,53.84
155084,49.69
412066,17.04
104091,71.81
159668,70.2
199052,47.32
307101,43.35
243454,39.4
283771,13.51
416678,29.66
121874,33.07
323268,14.61
248455,37.66
227158,32.03
420645,24.2
295459,34.24
289692,58.55
346853,26.65
319025,65.44
329900,24.27
199409,84.87
347716,21.58
366590,53.87
102895,47.73
299115,45.59
289910,27.51
416016,40.98
122890,6.15
394227,28.24
449267,42.68
308652,16.58
168549,19.77
373255,67.26
255942,18.62
236979,72.93
180056,36.22
443827,59.6
256777,15.02
244905,25.98
257652,68.87
267314,53.69
393837,27.74
231722,72.02
256917,13.57
332522,12.21
376661,13.33
446475,81.57
249857,35.02
324876,24.33
202718,48.82
291572,33.05
219820,78.9
214368,28.54
278735,16.27
330812,50.64
105457,79.71
250475,58.27
360930,64.9
149410,28.27
228865,38.0
415342,12.22
197816,13.17
366080,24.31
251595,63.84
242691,42.75
260067,43.01
412442,42.35
286914,18.88
372592,26.72
136413,12.49
383523,35.2
149905,72.14
326287,68.69
130326,42.18
444818,80.81
252207,12.51
128983,24.59
366439,54.86
136038,76.42
333233,34.4
107718,72.2
277561,19.3
360414,40.96
443097,17.7
445579,23.87
144872,13.68
207001,29.98
397142,9.15
432027,74.79
213706,21.75
436310,11.21
293980,65.84
386529,46.78
169155,23.84
364389,50.41
145108,27.18
334451,42.3
114812,30.4
359216,38.36
453987,43.14
402066,11.13
313733,13.44
382725,69.6
164316,43.76
450099,27.3
388915,34.81
150575,29.28
312036,44.99
163994,53.86
374861,11.4
448257,10.59
155938,62.45
318327,31.37
319510,22.74
441248,10.63
114374,37.96
445085,52.92
144516,48.47
239663,56.56
110447,70.75
410767,6.29
185460,27.44
364273,73.24
256073,8.36
325024,46.15
341609,53.45
197553,30.38
222518,48.48
121549,57.23
239467,30.68
130135,59.8
144552,52.0
297844,47.28
243726,76.0
442829,6.52
100496,30.56
190215,76.02
436107,27.65
392912,10.6
281214,26.68
336026,55.67
134459,18.56
246854,14.53
134589,76.74
337627,43.77
113340,22.3
117107,66.5
325207,37.14
324644,20.13
349674,64.74
394341,65.21
393063,57.33
346949,39.76
216867,20.41
270095,40.5
381492,48.59
352806,32.28
191537,30.01
387460,13.02
234615,34.69
123245,18.06
378551,68.09
216920,19.8
160355,37.21
333480,22.56
101490,20.34
360951,30.13
367011,10.08
178772,61.82
369329,86.65
294470,26.61
411546,15.12
243221,56.13
239507,10.02
184473,39.78
257701,21.82
216888,19.99
229558,39.72
379695,9.11
230838,74.25
271651,45.84
390522,51.95
244218,19.26
178385,36.3
124158,30.62
251469,41.68
395168,23.17
277507,70.15
210694,14.43
268142,84.2
143304,11.77
177288,76.6
317266,10.04
405054,27.83
150580,23.34
340629,32.49
259871,30.18
174884,34.26
293889,71.77
291557,69.32
205929,57.97
128101,32.89
151753,27.99
318482,71.44
150121,14.36
399977,26.7
383820,74.47
365022,39.29
344831,73.57
263699,69.7
387840,35.23
380882,65.47
134766,33.9
199908,45.41
339783,41.69
118745,52.98
436808,59.42
241012,26.16
140076,40.58
190747,82.71
100142,81.63
165374,28.1
403379,21.0
210044,72.56
255747,38.56
141416,30.93
446146,35.68
446524,17.37
347469,9.7
454879,28.47
386574,12.14
307952,33.75
318253,38.73
114521,12.08
399401,10.21
262555,59.93
317622,11.99
374631,11.37
428015,67.69
352478,75.28
413332,7.1
110758,47.28
259224,78.91
167383,11.92
275044,37.1
410654,70.15
144875,46.11
143279,71.67
246847,19.1
386074,25.66
340029,58.85
300938,21.32
437286,58.95
235296,17.9
217349,65.65
280217,13.08
244374,43.15
334020,75.61
341549,41.79
347595,44.0
344285,58.02
391625,15.1
194916,88.91
434315,33.68
256688,18.37
438158,19.93
201992,46.75
388037,70.5
381645,36.54
196434,38.79
171330,28.48
382427,54.85
431307,50.55
345435,70.09
396784,75.15
137152,62.24
328335,65.59
382273,34.68
421455,44.24
150862,37.16
154011,78.49
403362,33.88
316415,34.41
344730,18.74
251593,80.6
185819,10.1
389453,68.07
118374,63.5
282032,27.71
112571,13.23
367072,13.36
305246,20.7
160728,51.15
169693,55.68
257201,63.57
378861,83.73
321658,25.2
197025,60.4
329881,47.13
138646,38.26
332935,29.92
167500,31.29
207567,4.98
151881,21.75
376742,19.35
248886,8.43
389957,77.03
357533,54.46
122057,11.5
309962,13.57
316534,14.5
347135,80.74
171651,49.47
135510,32.74
411108,47.09
171926,55.91
394384,21.71
245725,71.16
419638,19.65
245341,44.86
442394,38.25
274962,67.55
184759,51.81
206572,14.9
437674,23.99
195219,47.02
211803,31.08
182356,31.15
193796,50.65
130657,18.63
344935,45.71
436459,60.46
367233,21.01
114683,73.38
193537,41.27
388048,43.08
417759,23.62
313988,70.83
242755,23.31
241276,49.46
164313,7.91
257083,85.63
445518,11.67
340622,52.45
426754,53.31
290441,68.81
309933,51.65
325295,34.22
250222,30.1
363459,50.3
422695,32.42
223572,56.16
363870,14.92
111073,15.18
357351,25.03
188547,85.01
181829,51.04
293203,58.73
375271,79.81
384622,58.63
441374,30.22
430089,48.18
257114,75.17
349519,24.07
173723,21.66
151796,46.11
255197,20.02
284202,26.33
442297,74.12
303625,79.83
160498,39.45
274430,18.1
387035,28.39
338580,18.88
125526,59.17
206343,10.73
214508,54.64
323748,61.2
280601,31.26
185593,7.13
379444,20.29
392701,34.39
239004,57.43
124966,48.72
177247,20.24
180179,65.99
167113,45.73
348338,32.77
187764,38.94
156630,67.59
160505,12.88
427491,89.6
355525,49.92
376886,50.42
171899,35.03
291134,41.41
138579,33.59
333254,21.58
108174,17.72
436891,81.23
386871,24.23
223755,41.34
220927,53.4
157596,31.25
424233,44.89
341126,5.7
367730,8.11
174468,58.26
257813,45.82
152248,40.71
340108,28.32
130809,78.58
288866,40.95
128646,52.67
432826,44.04
406206,33.84
130891,27.73
187199,70.65
182284,28.45
218400,11.88
290425,19.06
122763,85.28
116373,44.76
313595,91.04
364452,30.81
286651,48.16
150040,61.78
297847,39.5
293164,11.53
197359,51.63
237210,48.53
145985,29.56
311400,68.46
238877,48.62
255935,28.71
297587,23.11
300677,77.87
328382,60.91
437923,14.46
366880,55.48
198478,43.34
373081,33.72
273257,20.91
331845,74.89
218514,36.7
347702,67.15
164431,17.99
424018,11.44
276371,13.4
178026,82.91
337366,86.91
431656,15.9
369449,43.4
335279,25.37
431660,17.01
130759,20.45
263672,48.05
103495,11.26
199270,30.63
169431,57.68
125940,51.95
162371,22.83
417037,51.42
121727,65.43
267996,41.5
268231,10.8
290666,17.28
423770,79.83
126819,30.03
105975,31.66
403575,24.37
382291,8.25
286399,25.62
232781,55.97
347835,57.44
122809,38.84
227117,23.83
196855,11.84
185111,27.84
159535,11.71
241538,42.92
238724,49.43
282987,10.21
235713,10.31
361986,31.79
324752,15.64
411212,55.04
219347,27.8
421869,24.2
380683,39.94
456154,67.74
119323,53.94
220405,27.24
385622,60.18
279708,62.61
372944,85.77
241897,70.14
263959,66.84
357086,49.84
121567,73.71
196216,40.02
194498,14.95
220053,15.94
128925,25.05
264325,72.46
435794,71.33
220251,54.72
370541,31.23
223829,21.06
365011,42.34
212981,66.78
317384,15.63
148474,58.05
456248,39.27
406901,20.12
197901,22.4
369253,55.2
312272,71.9
440651,39.03
420518,21.31
216793,20.47
254458,22.77
305694,38.48
121251,22.66
375532,28.73
163836,56.99
417687,16.4
308751,29.07
443329,59.05
129664,39.81
362155,51.07
238502,53.06
239655,80.18
392065,40.18
361903,57.25
118979,29.64
117014,83.5
168318,59.59
412948,30.57
423033,37.36
137584,25.04
427689,46.54
159249,27.91
433100,26.07
108593,83.63
205523,43.93
358877,33.97
176849,64.38
401744,84.33
262123,47.74
138170,54.58
406161,17.21
107282,73.37
298938,24.36
382468,85.44
113206,58.09
224212,37.17
381859,17.76
406255,26.59
333107,67.77
114713,33.16
223553,19.84
416516,41.43
385515,74.13
160467,52.45
338783,63.52
188050,29.25
137749,30.44
259644,21.0
285373,15.79
219554,22.48
104476,18.97
365027,25.9
265573,66.81
250726,25.11
135384,33.14
441864,67.79
219160,75.89
253459,71.7
123967,73.41
380858,62.6
328259,29.63
392129,69.87
413812,12.2
352541,22.33
146473,18.63
409772,17.52
102629,60.01
222299,39.91
301055,52.68
313965,14.73
370614,11.54
291092,13.3
306176,34.98
383824,68.17
291884,39.49
295648,83.47
371106,50.25
442714,70.55
405991,57.08
227984,42.69
454761,28.52
226045,28.58
127778,8.42
392104,28.52
278955,89.28
114771,29.24
292705,22.84
412891,79.63
408920,47.3
180555,31.81
340419,11.02
239735,29.26
364115,16.7
334010,8.38
394617,56.04
350497,12.38
345225,27.18
370734,52.85
124510,84.34
306347,41.51
329607,81.26
227186,41.05
265512,24.86
211870,13.52
346194,26.11
295712,28.99
352517,36.64
100329,55.46
190848,29.62
133049,12.54
290473,20.03
138941,23.54
141557,26.81
317999,85.68
226584,11.09
314794,45.86
147804,41.85
163239,22.87
278667,15.64
173963,16.69
177413,36.83
191476,81.24
392994,30.71
198928,54.3
188035,50.09
141923,72.31
413836,43.6
174714,45.7
445748,10.56
104475,29.45
213637,30.94
318719,58.43
386696,37.13
228560,85.55
454771,59.55
287101,63.63
369826,37.07
426835,20.46
341531,58.6
168673,21.35
192821,27.46
407973,64.94
281878,31.26
273760,73.13
426089,53.03
358216,30.17
394017,31.68
373321,46.12
446758,43.38
100634,63.66
314458,77.9
376589,9.62
317589,25.94
274989,36.62
259668,14.01
454606,38.99
139886,40.45
237949,29.21
360309,20.16
275563,58.05
328211,28.09
102662,27.2
105756,23.55
249525,26.25
239823,68.79
367613,22.24
451224,16.69
238523,19.62
383098,18.71
217417,83.08
283153,21.15
294447,77.04
214959,59.52
108670,22.24
234845,85.1
182373,76.11
101993,18.93
253542,47.93
128814,87.82
393441,9.89
177840,79.12
260035,17.15
360418,83.54
114293,84.06
300446,69.22
372419,60.21
113387,69.64
218042,31.65
235176,47.05
215258,13.1
108445,42.66
439962,8.67
448359,12.51
411915,11.92
280245,81.73
364179,68.08
202812,20.27
429920,12.84
406256,23.17
446609,61.6
252235,24.06
136824,46.84
157552,13.58
404888,17.69
331001,18.16
195643,40.99
446794,16.01
280240,49.33
358675,25.4
282130,41.12
344669,66.57
391139,12.77
271104,17.38
118004,50.49
217002,62.16
146425,59.98
238851,47.64
452506,24.62
234485,41.34
237279,51.07
204386,46.68
156557,20.18
162813,21.29
361178,6.85
385055,32.18
141260,12.46
331487,48.87
304085,41.21
242716,79.19
399829,39.26
237789,52.92
224013,11.5
274710,21.97
220908,33.33
112492,31.82
